Country Name,Date,Closure of Schools,Closure of workplaces,Cancellation of Public Events,Restrictions on Gathering,Closure of Public Transport,Quarantine Requirements,Restrictions on Internal Movement ,Restrictions on International Travel
Trinidad and Tobago,20210309,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210320,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210330,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210408,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210412,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210415,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210419,1,1,1,1,0,0,0,1
Trinidad and Tobago,20210511,1,1,1,1,0,0,0,1
Tunisia,20200101,0,0,0,0,0,0,0,0
Tunisia,20200302,0,0,0,0,0,0,0,0
Tunisia,20200303,0,0,0,0,0,0,0,0
Tunisia,20200304,0,0,1,0,0,0,0,1
Tunisia,20200309,0,0,1,0,0,0,0,1
Tunisia,20200310,0,0,1,0,0,0,0,1
Tunisia,20200312,1,0,1,0,0,0,0,1
Tunisia,20200313,1,0,1,0,0,0,0,1
Tunisia,20200316,1,0,1,0,0,0,0,1
Tunisia,20200318,1,1,1,0,0,0,0,1
Tunisia,20200320,1,1,1,1,0,1,1,1
Tunisia,20200321,1,1,1,1,0,1,1,1
Tunisia,20200322,1,1,1,1,0,1,1,1
Tunisia,20200326,1,1,1,1,0,1,1,1
Tunisia,20200331,1,1,1,1,0,1,1,1
Tunisia,20200419,1,1,1,1,0,1,1,1
Tunisia,20200429,1,1,1,1,0,1,1,1
Tunisia,20200430,1,1,1,1,0,1,1,1
Tunisia,20200504,1,1,1,1,0,1,1,1
Tunisia,20200507,1,1,1,1,0,1,1,1
Tunisia,20200511,1,1,1,1,0,1,1,1
Tunisia,20200515,1,1,1,1,0,1,1,1
Tunisia,20200525,1,1,1,1,0,1,1,1
Tunisia,20200527,1,1,1,1,0,1,1,1
Tunisia,20200528,1,1,1,1,0,1,1,1
Tunisia,20200604,1,1,1,1,0,1,0,1
Tunisia,20200608,1,0,0,0,0,0,0,1
Tunisia,20200627,1,0,0,0,0,0,0,1
Tunisia,20200716,1,0,0,0,0,0,0,1
Tunisia,20200721,1,0,0,0,0,0,0,1
Tunisia,20200722,1,0,0,0,0,0,0,1
Tunisia,20200727,1,0,0,0,0,0,0,1
Tunisia,20200804,1,0,0,0,0,0,0,1
Tunisia,20200807,1,0,0,0,0,0,0,1
Tunisia,20200815,1,0,0,0,0,0,0,1
Tunisia,20200817,1,0,0,0,0,0,0,1
Tunisia,20200829,1,0,0,0,0,0,0,1
Tunisia,20200915,1,0,0,0,0,0,0,1
Tunisia,20200924,1,0,0,0,0,0,0,1
Tunisia,20200926,1,0,0,0,0,0,0,1
Tunisia,20201003,1,1,1,1,0,0,0,1
Tunisia,20201008,1,1,1,1,0,0,0,1
Tunisia,20201009,1,1,1,1,0,0,0,1
Tunisia,20201020,1,1,1,1,0,0,0,1
Tunisia,20201028,1,1,1,1,0,1,1,1
Tunisia,20201103,1,1,1,1,0,1,1,1
Tunisia,20201108,1,1,1,1,0,1,1,1
Tunisia,20201111,1,1,1,1,0,1,1,1
Tunisia,20201125,1,1,1,1,0,1,1,1
Tunisia,20201203,1,1,1,1,0,1,1,1
Tunisia,20201216,1,1,1,1,0,1,1,1
Tunisia,20201221,1,1,1,1,0,1,1,1
Tunisia,20201223,1,1,1,1,0,1,1,1
Tunisia,20201225,1,1,1,1,0,1,1,1
Tunisia,20210112,1,1,1,1,0,1,1,1
Tunisia,20210113,1,1,1,1,0,1,1,1
Tunisia,20210114,1,1,1,1,0,1,1,1
Tunisia,20210118,1,1,1,1,0,1,1,1
Tunisia,20210125,1,1,1,1,0,1,1,1
Tunisia,20210216,1,1,1,1,0,1,1,1
Tunisia,20210308,1,1,1,1,0,1,0,1
Tunisia,20210309,1,1,1,1,0,1,0,1
Tunisia,20210313,1,1,1,1,0,1,0,1
Tunisia,20210323,1,1,1,1,0,1,0,1
Tunisia,20210417,1,1,1,1,0,1,0,1
Tunisia,20210427,1,1,1,1,0,1,0,1
Tunisia,20210501,1,1,1,1,0,1,0,1
Tunisia,20210503,1,1,1,1,0,1,0,1
Tunisia,20210509,1,1,1,1,0,1,1,1
Tunisia,20210514,1,1,1,1,0,1,1,1
Tunisia,20210516,1,1,1,1,0,1,1,1
Tunisia,20210517,1,1,1,1,0,1,1,1
Turkey,20200101,0,0,0,0,0,0,0,0
Turkey,20200114,0,0,0,0,0,0,0,0
Turkey,20200124,0,0,0,0,0,0,0,1
Turkey,20200203,0,0,0,0,0,0,0,1
Turkey,20200205,0,0,0,0,0,0,0,1
Turkey,20200207,0,0,0,0,0,0,0,1
Turkey,20200209,0,0,0,0,0,0,0,1
Turkey,20200211,0,0,0,0,0,0,0,1
Turkey,20200223,0,0,0,0,0,0,0,1
Turkey,20200229,0,0,0,0,0,0,0,1
Turkey,20200309,0,0,0,0,0,1,0,1
Turkey,20200312,0,0,0,0,0,1,0,1
Turkey,20200313,0,0,0,0,0,1,0,1
Turkey,20200316,1,1,1,0,0,1,0,1
Turkey,20200318,1,1,1,0,0,1,1,1
Turkey,20200319,1,1,1,0,0,1,1,1
Turkey,20200320,1,1,1,0,0,1,1,1
Turkey,20200321,1,1,1,0,0,1,1,1
Turkey,20200322,1,1,1,0,0,1,1,1
Turkey,20200323,1,1,1,0,0,1,1,1
Turkey,20200324,1,1,1,0,0,1,1,1
Turkey,20200325,1,1,1,0,0,1,1,1
Turkey,20200326,1,1,1,0,0,1,1,1
Turkey,20200327,1,1,1,0,0,1,1,1
Turkey,20200328,1,1,1,0,0,1,1,1
Turkey,20200331,1,1,1,0,0,1,1,1
Turkey,20200402,1,1,1,0,0,1,1,1
Turkey,20200403,1,1,1,0,0,1,1,1
Turkey,20200406,1,1,1,0,0,1,1,1
Turkey,20200407,1,1,1,0,0,1,1,1
Turkey,20200411,1,1,1,0,0,0,1,1
Turkey,20200412,1,1,1,0,0,0,1,1
Turkey,20200413,1,1,1,0,0,1,1,1
Turkey,20200416,1,1,1,0,0,1,1,1
Turkey,20200418,1,1,1,0,0,0,1,1
Turkey,20200419,1,1,1,0,0,0,1,1
Turkey,20200420,1,1,1,0,0,1,1,1
Turkey,20200423,1,1,1,0,0,1,1,1
Turkey,20200427,1,1,1,0,0,1,1,1
Turkey,20200504,1,1,1,0,0,1,1,1
Turkey,20200520,1,1,1,0,0,1,1,1
Turkey,20200601,1,1,1,0,0,1,1,1
Turkey,20200602,1,1,1,0,0,1,1,1
Turkey,20200607,1,1,1,0,0,1,1,1
Turkey,20200617,1,1,1,0,0,1,1,1
Turkey,20200618,1,1,1,0,0,1,1,1
Turkey,20200625,1,1,1,0,0,1,1,1
Turkey,20200626,1,1,1,0,0,1,1,1
Turkey,20200627,1,1,1,0,0,1,1,1
Turkey,20200628,1,1,1,0,0,1,1,1
Turkey,20200630,1,1,1,0,0,1,1,1
Turkey,20200711,1,1,1,0,0,1,1,1
Turkey,20200722,1,1,0,0,0,0,1,1
Turkey,20200728,1,1,0,0,0,0,1,1
Turkey,20200805,1,1,0,0,0,0,1,1
Turkey,20200807,1,1,0,0,0,1,0,1
Turkey,20200818,1,1,0,0,0,1,0,1
Turkey,20200901,1,1,0,0,0,1,0,1
Turkey,20200904,1,1,1,0,0,1,0,1
Turkey,20200908,1,1,1,0,0,1,0,1
Turkey,20200909,1,1,1,0,0,1,0,1
Turkey,20200910,1,1,1,0,0,1,1,1
Turkey,20200912,1,1,1,0,0,1,1,1
Turkey,20200921,1,1,1,0,0,1,1,1
Turkey,20200923,1,1,1,0,0,1,1,1
Turkey,20201006,1,1,1,0,0,0,1,1
Turkey,20201016,1,1,1,0,0,1,1,1
Turkey,20201023,1,1,1,0,0,1,1,1
Turkey,20201025,1,1,1,0,0,1,1,1
Turkey,20201029,1,1,1,0,0,0,1,1
Turkey,20201030,1,1,1,0,0,0,1,1
Turkey,20201117,1,1,1,0,0,0,1,1
Turkey,20201120,1,1,1,0,0,0,1,1
Turkey,20201130,1,1,1,0,0,0,1,1
Turkey,20201202,1,1,1,0,0,0,1,1
Turkey,20201207,1,1,1,0,0,0,1,1
Turkey,20201210,1,1,1,0,0,0,1,1
Turkey,20201214,1,1,1,0,0,0,1,1
Turkey,20201215,1,1,1,0,0,0,1,1
Turkey,20201216,1,1,1,0,0,0,1,1
Turkey,20201221,1,1,1,0,0,0,1,1
Turkey,20201223,1,1,1,0,0,0,1,1
Turkey,20201230,1,1,1,0,0,0,1,1
Turkey,20201231,1,1,1,0,0,1,1,1
Turkey,20210101,1,1,1,0,0,1,1,1
Turkey,20210104,1,1,1,0,0,1,1,1
Turkey,20210106,1,1,1,0,0,0,1,1
Turkey,20210111,1,1,1,0,0,0,1,1
Turkey,20210114,1,1,1,0,0,0,1,1
Turkey,20210115,1,1,1,0,0,0,0,1
Turkey,20210118,1,1,1,0,0,0,0,1
Turkey,20210119,1,1,1,0,0,0,0,1
Turkey,20210121,1,1,1,0,0,0,0,1
Turkey,20210125,1,1,1,0,0,1,0,1
Turkey,20210128,1,1,1,0,0,1,0,1
Turkey,20210130,1,1,1,0,0,1,0,1
Turkey,20210131,1,1,1,0,0,1,0,1
Turkey,20210201,1,1,1,0,0,0,0,1
Turkey,20210205,1,1,1,0,0,0,0,1
Turkey,20210208,1,1,1,1,0,1,1,1
Turkey,20210209,1,1,1,1,0,1,1,1
Turkey,20210211,1,1,1,1,0,1,1,1
Turkey,20210212,1,1,1,1,0,1,1,1
Turkey,20210213,1,1,1,1,0,1,1,1
Turkey,20210214,1,1,1,1,0,1,1,1
Turkey,20210215,1,1,1,1,0,1,0,1
Turkey,20210217,1,1,1,1,0,1,0,1
Turkey,20210222,1,1,1,1,0,1,0,1
Turkey,20210226,1,1,1,1,0,1,0,1
Turkey,20210301,1,1,1,1,0,1,0,1
Turkey,20210302,0,1,1,1,0,1,0,1
Turkey,20210308,0,1,1,1,0,1,0,1
Turkey,20210309,1,1,1,1,0,1,0,1
Turkey,20210312,1,1,1,1,0,1,0,1
Turkey,20210315,1,1,1,1,0,1,0,1
Turkey,20210319,1,1,1,1,0,1,0,1
Turkey,20210322,1,1,1,1,0,1,1,1
Turkey,20210323,1,1,1,1,0,1,1,1
Turkey,20210324,1,1,1,1,0,1,1,1
Turkey,20210401,1,1,1,1,0,1,1,1
Turkey,20210405,1,1,1,1,0,1,1,1
Turkey,20210413,1,1,1,1,0,1,1,1
Turkey,20210422,1,1,1,1,0,1,1,1
Turkey,20210426,1,1,1,1,0,1,1,1
Turkey,20210517,1,1,1,1,0,1,1,1
Turkmenistan,20200101,0,0,0,0,0,0,0,0
Turkmenistan,20200108,0,0,0,0,0,0,0,1
Turkmenistan,20200120,0,0,0,0,0,0,0,1
Turkmenistan,20200130,0,0,0,0,0,0,0,1
Turkmenistan,20200201,0,0,0,0,0,0,0,1
Turkmenistan,20200210,0,0,0,0,0,0,0,1
Turkmenistan,20200317,0,0,0,0,0,0,0,1
Turkmenistan,20200319,0,0,0,0,0,0,0,1
Turkmenistan,20200321,0,0,0,0,0,0,0,1
Turkmenistan,20200324,0,0,1,0,0,0,0,1
Turkmenistan,20200325,1,0,1,0,0,0,0,1
Turkmenistan,20200330,1,0,1,0,0,0,0,1
Turkmenistan,20200331,1,0,1,0,0,0,0,1
Turkmenistan,20200401,1,0,1,0,0,0,0,1
Turkmenistan,20200407,1,0,1,0,0,0,0,1
Turkmenistan,20200420,1,0,0,0,0,0,0,1
Turkmenistan,20200423,1,0,0,0,0,0,0,1
Turkmenistan,20200505,1,0,0,0,0,0,0,1
Turkmenistan,20200513,1,0,0,0,0,0,0,1
Turkmenistan,20200523,1,0,0,0,0,0,0,1
Turkmenistan,20200525,1,0,0,0,0,0,0,1
Turkmenistan,20200526,1,0,0,0,0,0,0,1
Turkmenistan,20200527,1,0,0,0,0,0,0,1
Turkmenistan,20200605,1,0,0,0,0,0,0,1
Turkmenistan,20200608,1,0,0,0,0,0,0,1
Turkmenistan,20200615,1,0,0,0,0,0,0,1
Turkmenistan,20200619,1,0,0,0,0,0,0,1
Turkmenistan,20200623,1,0,0,0,0,0,0,1
Turkmenistan,20200707,1,0,0,0,0,0,0,1
Turkmenistan,20200713,1,0,0,0,0,0,0,1
Turkmenistan,20200714,1,0,0,0,0,0,0,1
Turkmenistan,20200716,1,1,1,0,0,0,0,1
Turkmenistan,20200717,1,1,1,0,0,0,0,1
Turkmenistan,20200721,1,1,1,0,0,0,0,1
Turkmenistan,20200724,1,1,1,0,0,0,0,1
Turkmenistan,20200808,1,1,1,0,0,0,0,1
Turkmenistan,20200817,1,1,1,0,0,0,0,1
Turkmenistan,20200819,1,1,1,0,0,0,0,1
Turkmenistan,20200825,1,1,1,0,0,0,0,1
Turkmenistan,20200829,1,1,1,0,0,0,0,1
Turkmenistan,20200901,1,1,1,0,0,0,0,1
Turkmenistan,20200903,1,1,1,0,0,0,0,1
Turkmenistan,20200922,1,1,1,0,0,0,0,1
Turkmenistan,20201001,1,1,1,0,0,0,0,1
Turkmenistan,20201002,1,1,0,0,0,0,1,1
Turkmenistan,20201015,1,1,0,0,0,0,1,1
Turkmenistan,20201016,1,1,0,0,0,0,1,1
Turkmenistan,20201021,1,1,0,1,0,0,1,1
Turkmenistan,20201022,1,1,1,1,0,0,1,1
Turkmenistan,20201105,1,1,1,1,0,0,1,1
Turkmenistan,20201109,1,1,1,1,0,0,1,1
Turkmenistan,20201116,1,1,1,1,0,0,1,1
Turkmenistan,20201203,1,1,1,1,0,0,1,1
Turkmenistan,20201208,1,1,1,1,0,0,1,1
Turkmenistan,20201209,1,1,1,1,0,0,1,1
Turkmenistan,20201218,1,1,1,1,0,0,0,1
Turkmenistan,20210105,1,1,1,1,0,0,1,1
Turkmenistan,20210118,1,1,1,1,0,0,1,1
Turkmenistan,20210128,1,1,1,1,0,0,1,1
Turkmenistan,20210129,1,1,1,1,0,0,1,1
Turkmenistan,20210204,1,1,1,1,0,0,1,1
Turkmenistan,20210205,1,1,1,1,0,0,1,1
Turkmenistan,20210213,1,1,1,1,0,0,1,1
Turkmenistan,20210301,1,1,1,1,0,0,1,1
Turkmenistan,20210309,1,1,1,1,0,1,1,1
Turkmenistan,20210315,1,1,1,1,0,1,1,1
Turkmenistan,20210321,1,1,1,1,0,1,1,1
Turkmenistan,20210329,1,1,1,1,0,0,1,1
Turkmenistan,20210406,1,1,1,1,0,0,1,1
Turkmenistan,20210418,1,1,1,1,0,0,1,1
Turkmenistan,20210427,1,1,1,1,0,0,1,1
Turkmenistan,20210501,1,1,1,1,0,0,1,1
Uganda,20200101,0,0,0,0,0,0,0,0
Uganda,20200120,0,0,0,0,0,0,0,1
Uganda,20200129,0,0,0,0,0,0,0,1
Uganda,20200203,0,0,0,0,0,0,0,1
Uganda,20200204,0,0,0,0,0,0,0,1
Uganda,20200205,0,0,0,0,0,0,0,1
Uganda,20200206,0,0,0,0,0,0,0,1
Uganda,20200211,0,0,0,0,0,0,0,1
Uganda,20200219,0,0,0,0,0,0,0,1
Uganda,20200220,0,0,0,0,0,0,0,1
Uganda,20200221,0,0,0,0,0,0,0,1
Uganda,20200227,0,0,0,0,0,0,0,1
Uganda,20200228,0,0,0,0,0,0,0,1
Uganda,20200302,0,0,0,0,0,0,0,1
Uganda,20200310,0,0,0,0,0,0,0,1
Uganda,20200311,0,0,0,0,0,0,0,1
Uganda,20200312,0,0,0,0,0,0,0,1
Uganda,20200313,0,0,0,0,0,0,0,1
Uganda,20200316,0,0,0,0,0,0,0,1
Uganda,20200318,0,0,1,0,0,0,1,1
Uganda,20200319,0,0,1,0,0,0,1,1
Uganda,20200320,1,0,1,0,0,0,1,1
Uganda,20200321,1,0,1,0,0,0,1,1
Uganda,20200322,1,0,1,0,0,0,1,1
Uganda,20200323,1,0,1,0,0,0,1,1
Uganda,20200324,1,0,1,0,0,0,1,1
Uganda,20200325,1,1,1,0,0,0,1,1
Uganda,20200326,1,1,1,0,0,0,1,1
Uganda,20200327,1,1,1,0,0,0,1,1
Uganda,20200328,1,1,1,0,0,0,1,1
Uganda,20200330,1,1,1,1,0,1,1,1
Uganda,20200331,1,1,1,1,0,1,1,1
Uganda,20200401,1,1,1,1,0,1,1,1
Uganda,20200402,1,1,1,1,0,1,1,1
Uganda,20200403,1,1,1,1,0,1,1,1
Uganda,20200404,1,1,1,1,0,1,1,1
Uganda,20200407,1,1,1,1,0,1,1,1
Uganda,20200409,1,1,1,1,0,1,1,1
Uganda,20200414,1,1,1,1,0,1,1,1
Uganda,20200415,1,1,1,1,0,1,1,1
Uganda,20200429,1,1,1,1,0,1,1,1
Uganda,20200504,1,1,1,1,0,1,1,1
Uganda,20200506,1,1,1,1,0,1,1,1
Uganda,20200518,1,1,1,1,0,1,1,1
Uganda,20200526,1,1,1,1,0,1,0,1
Uganda,20200529,1,1,1,1,0,1,0,1
Uganda,20200604,1,1,1,1,0,1,0,1
Uganda,20200612,1,1,1,1,0,1,0,1
Uganda,20200622,1,1,1,1,0,1,0,1
Uganda,20200629,1,1,1,1,0,1,0,1
Uganda,20200701,1,1,1,1,0,1,0,1
Uganda,20200706,1,1,1,1,0,1,0,1
Uganda,20200721,1,1,1,1,0,1,0,1
Uganda,20200727,1,1,1,1,0,1,0,1
Uganda,20200801,1,0,1,1,0,1,0,1
Uganda,20200810,1,1,1,1,0,1,1,1
Uganda,20200821,1,1,1,1,0,1,1,1
Uganda,20200823,1,1,1,1,0,1,1,1
Uganda,20200901,1,1,1,1,0,1,1,1
Uganda,20200904,1,1,1,1,0,1,1,1
Uganda,20200913,1,1,1,1,0,1,1,1
Uganda,20200918,1,1,1,1,0,1,1,1
Uganda,20200919,1,1,1,1,0,1,1,1
Uganda,20200920,1,1,1,1,0,1,0,1
Uganda,20200921,1,1,1,1,0,1,0,1
Uganda,20200926,1,1,1,1,0,1,0,1
Uganda,20201001,1,1,1,1,0,1,0,1
Uganda,20201006,1,1,1,1,0,1,0,1
Uganda,20201015,1,1,1,1,0,1,0,1
Uganda,20201019,1,1,1,1,0,1,0,1
Uganda,20201020,1,1,1,1,0,1,0,1
Uganda,20201030,1,1,1,1,0,1,0,1
Uganda,20201109,1,1,1,1,0,0,0,1
Uganda,20201123,1,1,1,1,0,0,0,1
Uganda,20201124,1,1,1,1,0,0,0,1
Uganda,20201203,1,1,1,1,0,0,0,1
Uganda,20201207,1,1,1,1,0,0,0,1
Uganda,20201214,1,1,1,1,0,1,0,1
Uganda,20201221,1,1,1,1,0,1,0,1
Uganda,20210105,1,1,1,1,0,1,0,1
Uganda,20210107,1,1,1,1,0,1,0,1
Uganda,20210112,1,1,1,1,0,1,0,1
Uganda,20210119,1,1,1,1,0,1,1,1
Uganda,20210202,1,1,1,1,0,1,0,1
Uganda,20210209,1,1,1,1,0,1,0,1
Uganda,20210223,1,1,1,1,0,1,0,1
Uganda,20210304,1,1,1,1,0,1,0,1
Uganda,20210317,1,1,1,1,0,1,0,1
Uganda,20210330,1,1,1,1,0,1,0,1
Uganda,20210410,1,1,1,1,0,1,0,1
Uganda,20210424,0,1,0,0,0,0,1,1
Uganda,20210501,0,1,0,0,0,0,1,1
Ukraine,20200101,0,0,0,0,0,0,0,0
Ukraine,20200205,0,0,0,0,0,0,0,0
Ukraine,20200206,0,0,0,0,0,0,0,0
Ukraine,20200303,0,0,0,0,0,0,0,0
Ukraine,20200311,0,0,0,0,0,0,0,0
Ukraine,20200312,1,0,1,1,0,0,1,0
Ukraine,20200313,1,0,1,1,0,0,1,0
Ukraine,20200316,1,0,1,1,0,1,1,1
Ukraine,20200317,1,1,1,1,0,1,1,1
Ukraine,20200318,1,1,1,1,0,1,1,1
Ukraine,20200320,1,1,1,1,0,1,1,1
Ukraine,20200325,1,1,1,1,0,1,1,1
Ukraine,20200326,1,1,1,1,0,1,1,1
Ukraine,20200329,1,1,1,1,0,1,1,1
Ukraine,20200330,1,1,1,1,0,1,1,1
Ukraine,20200331,1,1,1,1,0,1,1,1
Ukraine,20200401,1,1,1,1,0,1,1,1
Ukraine,20200403,1,1,1,1,0,1,1,1
Ukraine,20200404,1,1,1,1,0,1,1,1
Ukraine,20200406,1,1,1,1,0,1,1,1
Ukraine,20200407,1,1,1,1,0,1,1,1
Ukraine,20200413,1,1,1,1,0,1,1,1
Ukraine,20200414,1,1,1,1,0,1,1,1
Ukraine,20200415,1,1,1,1,0,1,1,1
Ukraine,20200416,1,1,1,1,0,1,1,1
Ukraine,20200422,1,1,1,1,0,1,1,1
Ukraine,20200427,1,1,1,1,0,1,1,1
Ukraine,20200430,1,1,1,1,0,1,1,1
Ukraine,20200501,1,1,1,1,0,1,1,1
Ukraine,20200504,1,1,1,1,0,1,1,1
Ukraine,20200507,1,1,1,1,0,1,1,1
Ukraine,20200511,1,1,1,1,0,1,1,1
Ukraine,20200513,1,1,1,1,0,1,1,1
Ukraine,20200519,1,1,1,1,0,1,1,1
Ukraine,20200522,1,1,0,1,0,1,1,1
Ukraine,20200523,1,1,0,1,0,1,1,1
Ukraine,20200525,1,1,0,1,0,1,1,1
Ukraine,20200526,1,1,0,1,0,1,1,1
Ukraine,20200528,1,1,0,1,0,1,1,1
Ukraine,20200529,1,1,0,1,0,1,1,1
Ukraine,20200601,1,1,0,0,0,1,0,1
Ukraine,20200603,1,1,0,0,0,1,0,1
Ukraine,20200605,1,1,0,0,0,1,0,1
Ukraine,20200609,1,1,0,0,0,1,0,1
Ukraine,20200610,1,1,0,0,0,1,0,1
Ukraine,20200612,1,1,0,0,0,1,0,1
Ukraine,20200615,1,1,0,0,0,1,0,1
Ukraine,20200621,1,1,0,0,0,1,0,1
Ukraine,20200622,1,0,0,0,0,1,0,1
Ukraine,20200708,1,0,0,0,0,1,0,1
Ukraine,20200710,1,0,0,0,0,1,0,1
Ukraine,20200724,1,0,0,0,0,1,0,1
Ukraine,20200801,1,0,0,0,0,1,0,1
Ukraine,20200803,1,0,0,0,0,1,0,1
Ukraine,20200804,1,0,0,0,0,1,0,1
Ukraine,20200824,1,0,0,0,0,1,0,1
Ukraine,20200828,1,0,0,0,0,1,0,1
Ukraine,20200901,0,0,0,0,0,1,0,1
Ukraine,20200907,0,0,0,0,0,1,0,1
Ukraine,20200914,0,0,0,0,0,1,0,1
Ukraine,20200916,0,0,0,0,0,1,0,1
Ukraine,20200917,0,0,0,0,0,1,0,1
Ukraine,20200929,0,0,0,0,0,1,0,1
Ukraine,20201016,0,0,0,0,0,1,0,1
Ukraine,20201026,0,0,0,0,0,1,0,1
Ukraine,20201027,0,0,0,0,0,1,0,1
Ukraine,20201113,0,0,0,0,0,1,0,1
Ukraine,20201117,0,0,0,0,0,1,0,1
Ukraine,20201118,0,0,0,0,0,1,0,1
Ukraine,20201121,0,0,0,0,0,1,0,1
Ukraine,20201123,0,0,0,0,0,1,0,1
Ukraine,20201130,0,0,0,0,0,1,0,1
Ukraine,20201209,0,0,0,0,0,1,0,1
Ukraine,20201217,0,0,0,0,0,1,0,1
Ukraine,20201218,0,0,0,0,0,1,0,1
Ukraine,20201219,1,1,1,1,0,1,0,1
Ukraine,20201221,1,1,1,1,0,1,0,1
Ukraine,20201222,1,1,1,1,0,1,0,1
Ukraine,20201231,1,1,1,1,0,1,0,1
Ukraine,20210105,1,1,1,1,0,1,0,1
Ukraine,20210108,1,1,1,1,0,1,0,1
Ukraine,20210111,1,1,1,1,0,1,0,1
Ukraine,20210113,1,1,1,1,0,1,0,1
Ukraine,20210125,1,1,1,1,0,1,0,1
Ukraine,20210126,1,1,1,1,0,1,0,1
Ukraine,20210202,1,1,1,1,0,1,0,1
Ukraine,20210203,1,1,1,1,0,1,0,1
Ukraine,20210205,1,1,1,1,0,1,0,1
Ukraine,20210215,1,1,1,1,0,1,0,1
Ukraine,20210216,1,1,1,1,0,1,0,1
Ukraine,20210222,1,1,1,1,0,1,0,1
Ukraine,20210224,1,1,1,1,0,1,0,1
Ukraine,20210225,1,1,1,1,0,1,0,1
Ukraine,20210226,1,1,0,1,0,1,0,1
Ukraine,20210304,1,1,0,1,0,1,0,1
Ukraine,20210308,1,1,0,1,0,1,0,1
Ukraine,20210320,1,0,0,1,0,1,0,1
Ukraine,20210324,1,0,0,1,0,1,0,1
Ukraine,20210329,1,0,0,1,0,1,0,1
Ukraine,20210330,1,0,0,1,0,1,1,1
Ukraine,20210405,0,0,0,1,0,1,1,1
Ukraine,20210413,0,0,0,1,0,1,0,1
Ukraine,20210414,0,0,0,1,0,1,0,1
Ukraine,20210421,0,0,0,0,0,1,0,1
Ukraine,20210424,0,0,0,0,0,1,0,1
Ukraine,20210430,0,0,0,0,0,1,0,1
Ukraine,20210502,0,0,0,0,0,1,0,1
Ukraine,20210508,1,0,0,0,0,1,0,1
Ukraine,20210511,1,0,0,0,0,1,0,1
Ukraine,20210513,1,1,1,1,0,1,0,1
United Arab Emirates,20200101,0,0,0,0,0,0,0,0
United Arab Emirates,20200123,0,0,0,0,0,0,0,1
United Arab Emirates,20200201,0,0,0,0,0,0,0,1
United Arab Emirates,20200224,0,0,0,0,0,0,0,1
United Arab Emirates,20200301,0,0,0,0,0,0,0,1
United Arab Emirates,20200305,0,0,0,0,0,0,0,1
United Arab Emirates,20200307,0,0,0,0,0,0,0,1
United Arab Emirates,20200308,1,0,0,0,0,0,0,1
United Arab Emirates,20200310,1,0,0,0,0,0,0,1
United Arab Emirates,20200311,1,0,0,0,0,0,0,1
United Arab Emirates,20200312,1,0,0,0,0,0,0,1
United Arab Emirates,20200313,1,0,0,0,0,0,0,1
United Arab Emirates,20200314,1,0,0,0,0,0,0,1
United Arab Emirates,20200315,1,0,0,0,0,0,0,1
United Arab Emirates,20200316,1,0,1,0,0,0,0,1
United Arab Emirates,20200317,1,0,1,0,0,0,0,1
United Arab Emirates,20200318,1,0,1,0,0,0,0,1
United Arab Emirates,20200323,1,0,1,0,0,1,1,1
United Arab Emirates,20200325,1,1,1,0,0,1,1,1
United Arab Emirates,20200326,1,1,1,0,0,1,1,1
United Arab Emirates,20200327,1,1,1,1,0,1,1,1
United Arab Emirates,20200329,1,1,1,1,0,1,1,1
United Arab Emirates,20200331,1,1,1,1,0,1,1,1
United Arab Emirates,20200401,1,1,1,1,0,1,1,1
United Arab Emirates,20200403,1,1,1,1,0,1,1,1
United Arab Emirates,20200404,1,1,1,1,0,1,1,1
United Arab Emirates,20200405,1,1,1,1,0,1,1,1
United Arab Emirates,20200410,1,1,1,1,0,1,1,1
United Arab Emirates,20200413,1,1,1,1,0,1,1,1
United Arab Emirates,20200416,1,1,1,1,0,1,1,1
United Arab Emirates,20200417,1,1,1,1,0,1,1,1
United Arab Emirates,20200423,1,1,1,1,0,1,1,1
United Arab Emirates,20200425,1,1,1,1,0,1,1,1
United Arab Emirates,20200426,1,1,1,1,0,1,1,1
United Arab Emirates,20200427,1,1,1,1,0,1,1,1
United Arab Emirates,20200429,1,1,1,1,0,1,1,1
United Arab Emirates,20200430,1,1,1,1,0,1,1,1
United Arab Emirates,20200501,1,1,1,1,0,1,1,1
United Arab Emirates,20200502,1,1,1,1,0,1,1,1
United Arab Emirates,20200506,1,1,1,1,0,0,1,1
United Arab Emirates,20200512,1,1,1,1,0,0,1,1
United Arab Emirates,20200514,1,0,1,1,0,0,1,1
United Arab Emirates,20200518,1,0,1,1,0,0,1,1
United Arab Emirates,20200520,1,0,1,1,0,0,1,1
United Arab Emirates,20200521,1,0,1,1,0,0,1,1
United Arab Emirates,20200524,1,0,1,1,0,0,1,1
United Arab Emirates,20200525,1,0,1,1,0,0,1,1
United Arab Emirates,20200527,1,0,1,1,0,0,1,1
United Arab Emirates,20200528,1,0,1,1,0,0,1,1
United Arab Emirates,20200531,1,0,1,1,0,0,1,1
United Arab Emirates,20200601,1,0,1,1,0,0,1,1
